PERMNO,date,SHRCD,TICKER,RET
21643,2023-10-31,73,GSFP,-0.054350
21643,2023-11-30,73,GSFP,0.106356
21643,2023-12-29,73,GSFP,0.077950
21643,2024-01-31,73,GSFP,-0.054819
21643,2024-02-29,73,GSFP,0.049554
21643,2024-03-28,73,GSFP,0.053104
21643,2024-04-30,73,GSFP,-0.026323
21643,2024-05-31,73,GSFP,0.057807
21643,2024-06-28,73,GSFP,-0.052434
21643,2024-07-31,73,GSFP,0.029603
21643,2024-08-30,73,GSFP,0.029831
21643,2024-09-30,73,GSFP,0.036217
21643,2024-10-31,73,GSFP,-0.042416
21643,2024-11-29,73,GSFP,0.023901
21643,2024-12-31,73,GSFP,-0.059054
21647,2023-01-31,73,OWNS,0.029962
21647,2023-02-28,73,OWNS,-0.026161
21647,2023-03-31,73,OWNS,0.019744
21647,2023-04-28,73,OWNS,0.004178
21647,2023-05-31,73,OWNS,-0.005494
21647,2023-06-30,73,OWNS,-0.004502
21647,2023-07-31,73,OWNS,-0.002333
21647,2023-08-31,73,OWNS,-0.007040
21647,2023-09-29,73,OWNS,-0.032545
21647,2023-10-31,73,OWNS,-0.021273
21647,2023-11-30,73,OWNS,0.049305
21647,2023-12-29,73,OWNS,0.040414
21647,2024-01-31,73,OWNS,-0.003469
21647,2024-02-29,73,OWNS,-0.015029
21647,2024-03-28,73,OWNS,
21649,2023-01-31,73,XDJL,0.074914
21649,2023-02-28,73,XDJL,-0.023696
21649,2023-03-31,73,XDJL,0.043851
21649,2023-04-28,73,XDJL,0.029308
21649,2023-05-31,73,XDJL,0.013288
21649,2023-06-30,73,XDJL,0.046459
21649,2023-07-31,73,XDJL,0.020684
21649,2023-08-31,73,XDJL,-0.006756
21649,2023-09-29,73,XDJL,-0.041165
21649,2023-10-31,73,XDJL,-0.022862
21649,2023-11-30,73,XDJL,0.095538
21649,2023-12-29,73,XDJL,0.033265
21649,2024-01-31,73,XDJL,0.015261
21649,2024-02-29,73,XDJL,0.026141
21649,2024-03-28,73,XDJL,0.010599
21649,2024-04-30,73,XDJL,-0.001803
21649,2024-05-31,73,XDJL,0.017427
21649,2024-06-28,73,XDJL,0.004204
21649,2024-07-31,73,XDJL,0.012250
21649,2024-08-30,73,XDJL,0.024096
21649,2024-09-30,73,XDJL,0.014563
21649,2024-10-31,73,XDJL,-0.005995
21649,2024-11-29,73,XDJL,0.040840
21649,2024-12-31,73,XDJL,-0.010081
21650,2023-01-31,73,XTJL,0.072582
21650,2023-02-28,73,XTJL,-0.014485
21650,2023-03-31,73,XTJL,0.036716
21650,2023-04-28,73,XTJL,0.026348
21650,2023-05-31,73,XTJL,0.018385
21650,2023-06-30,73,XTJL,0.021513
21650,2023-07-31,73,XTJL,0.019633
21650,2023-08-31,73,XTJL,-0.005369
21650,2023-09-29,73,XTJL,-0.037965
21650,2023-10-31,73,XTJL,-0.019326
21650,2023-11-30,73,XTJL,0.089481
21650,2023-12-29,73,XTJL,0.030770
21650,2024-01-31,73,XTJL,0.014878
21650,2024-02-29,73,XTJL,0.021488
21650,2024-03-28,73,XTJL,0.009840
21650,2024-04-30,73,XTJL,0.000909
21650,2024-05-31,73,XTJL,0.012565
21650,2024-06-28,73,XTJL,0.004156
21650,2024-07-31,73,XTJL,0.012313
21650,2024-08-30,73,XTJL,0.022859
21650,2024-09-30,73,XTJL,0.013225
21650,2024-10-31,73,XTJL,-0.004747
21650,2024-11-29,73,XTJL,0.036794
21650,2024-12-31,73,XTJL,-0.007363
21651,2023-01-31,73,BALT,0.010606
21651,2023-02-28,73,BALT,0.000744
21651,2023-03-31,73,BALT,0.012644
21651,2023-04-28,73,BALT,0.006978
21651,2023-05-31,73,BALT,0.002918
21651,2023-06-30,73,BALT,0.014182
21651,2023-07-31,73,BALT,0.008964
21651,2023-08-31,73,BALT,0.000355
21651,2023-09-29,73,BALT,-0.012433
21651,2023-10-31,73,BALT,-0.000719
21651,2023-11-30,73,BALT,0.022678
21651,2023-12-29,73,BALT,0.005632
21651,2024-01-31,73,BALT,0.006300
21651,2024-02-29,73,BALT,0.011478
21651,2024-03-28,73,BALT,0.006190
21651,2024-04-30,73,BALT,-0.006835
21651,2024-05-31,73,BALT,0.014797
21651,2024-06-28,73,BALT,0.018311
21651,2024-07-31,73,BALT,0.006667
21651,2024-08-30,73,BALT,0.011240
21651,2024-09-30,73,BALT,0.008505
21651,2024-10-31,73,BALT,0.001622
21651,2024-11-29,73,BALT,0.016192
21651,2024-12-31,73,BALT,0.001275
21652,2023-01-31,73,QTJL,0.118576
21652,2023-02-28,73,QTJL,0.001283
21652,2023-03-31,73,QTJL,0.076108
21652,2023-04-28,73,QTJL,0.020688
21652,2023-05-31,73,QTJL,0.030003
21652,2023-06-30,73,QTJL,0.009922
21652,2023-07-31,73,QTJL,0.032350
21652,2023-08-31,73,QTJL,-0.005694
21652,2023-09-29,73,QTJL,-0.038681
21652,2023-10-31,73,QTJL,-0.016014
21652,2023-11-30,73,QTJL,0.102814
21652,2023-12-29,73,QTJL,0.039126
21652,2024-01-31,73,QTJL,0.017551
21652,2024-02-29,73,QTJL,0.025982
21652,2024-03-28,73,QTJL,0.009388
21652,2024-04-30,73,QTJL,-0.001143
21652,2024-05-31,73,QTJL,0.020899
21652,2024-06-28,73,QTJL,0.004716
21652,2024-07-31,73,QTJL,-0.008972
21652,2024-08-30,73,QTJL,0.014956
21652,2024-09-30,73,QTJL,0.023741
21652,2024-10-31,73,QTJL,-0.003155
21652,2024-11-29,73,QTJL,0.048320
21652,2024-12-31,73,QTJL,0.002729
21655,2023-01-31,73,XBJL,0.050430
21655,2023-02-28,73,XBJL,-0.009522
21655,2023-03-31,73,XBJL,0.026806
21655,2023-04-28,73,XBJL,0.019086
21655,2023-05-31,73,XBJL,0.013466
21655,2023-06-30,73,XBJL,0.021588
21655,2023-07-31,73,XBJL,0.013332
21655,2023-08-31,73,XBJL,-0.002566
21655,2023-09-29,73,XBJL,-0.027231
21655,2023-10-31,73,XBJL,-0.010563
21655,2023-11-30,73,XBJL,0.064057
21655,2023-12-29,73,XBJL,0.024077
21655,2024-01-31,73,XBJL,0.007841
21655,2024-02-29,73,XBJL,0.019119
21655,2024-03-28,73,XBJL,0.007940
21655,2024-04-30,73,XBJL,0.000912
21655,2024-05-31,73,XBJL,0.012021
21655,2024-06-28,73,XBJL,0.004049
21655,2024-07-31,73,XBJL,0.010546
21655,2024-08-30,73,XBJL,0.016268
21655,2024-09-30,73,XBJL,0.011175
21655,2024-10-31,73,XBJL,-0.001685
21655,2024-11-29,73,XBJL,0.025814
21655,2024-12-31,73,XBJL,-0.004209
21656,2023-01-31,73,IBHG,0.040955
21656,2023-02-28,73,IBHG,-0.018362
21656,2023-03-31,73,IBHG,0.017161
21656,2023-04-28,73,IBHG,0.002708
21656,2023-05-31,73,IBHG,-0.010551
21656,2023-06-30,73,IBHG,0.018159
21656,2023-07-31,73,IBHG,0.010597
21656,2023-08-31,73,IBHG,0.002212
21656,2023-09-29,73,IBHG,-0.009247
21656,2023-10-31,73,IBHG,-0.009674
21656,2023-11-30,73,IBHG,0.039415
21656,2023-12-29,73,IBHG,0.025547
21656,2024-01-31,73,IBHG,0.005403
21656,2024-02-29,73,IBHG,0.001144
21656,2024-03-28,73,IBHG,0.007707
21656,2024-04-30,73,IBHG,-0.008869
21656,2024-05-31,73,IBHG,0.011822
21656,2024-06-28,73,IBHG,0.004905
21656,2024-07-31,73,IBHG,0.017935
21656,2024-08-30,73,IBHG,0.010282
21656,2024-09-30,73,IBHG,0.014620
21656,2024-10-31,73,IBHG,-0.003522
21656,2024-11-29,73,IBHG,0.012289
21656,2024-12-31,73,IBHG,-0.001950
21657,2023-01-31,73,JIDA,0.087273
21657,2023-02-28,73,JIDA,-0.025261
21657,2023-03-31,73,JIDA,0.028877
21657,2023-04-28,73,JIDA,0.026608
21657,2023-05-31,73,JIDA,-0.038102
21657,2023-06-30,73,JIDA,0.049097
21657,2023-07-31,73,JIDA,0.023597
21657,2023-08-31,73,JIDA,-0.034584
21657,2023-09-29,73,JIDA,-0.031829
21657,2023-10-31,73,JIDA,
21658,2023-01-31,73,JUSA,0.058852
21658,2023-02-28,73,JUSA,-0.020389
21658,2023-03-31,73,JUSA,0.024718
21658,2023-04-28,73,JUSA,0.015308
21658,2023-05-31,73,JUSA,0.007093
21658,2023-06-30,73,JUSA,0.064920
21658,2023-07-31,73,JUSA,0.032952
21658,2023-08-31,73,JUSA,-0.016028
21658,2023-09-29,73,JUSA,
21659,2023-01-31,73,JFWD,0.156429
21659,2023-02-28,73,JFWD,-0.035912
21659,2023-03-31,73,JFWD,-0.037099
21659,2023-04-28,73,JFWD,-0.019704
21659,2023-05-31,73,JFWD,0.053902
21659,2023-06-30,73,JFWD,0.072011
21659,2023-07-31,73,JFWD,0.059860
21659,2023-08-31,73,JFWD,-0.118659
21659,2023-09-29,73,JFWD,-0.110528
21659,2023-10-31,73,JFWD,-0.092569
21659,2023-11-30,73,JFWD,0.213956
21659,2023-12-29,73,JFWD,0.237280
21659,2024-01-31,73,JFWD,-0.058215
21659,2024-02-29,73,JFWD,0.123892
21659,2024-03-28,73,JFWD,-0.000145
21659,2024-04-30,73,JFWD,-0.135778
21659,2024-05-31,73,JFWD,0.039495
21659,2024-06-28,73,JFWD,0.011093
21659,2024-07-31,73,JFWD,0.058723
21659,2024-08-30,73,JFWD,0.005111
21659,2024-09-30,73,JFWD,0.011277
21659,2024-10-31,73,JFWD,0.000371
21659,2024-11-29,73,JFWD,0.173575
21659,2024-12-31,73,JFWD,
21660,2023-01-31,73,LEXI,0.061621
21660,2023-02-28,73,LEXI,-0.023170
21660,2023-03-31,73,LEXI,-0.000529
21660,2023-04-28,73,LEXI,0.011030
21660,2023-05-31,73,LEXI,-0.021674
21660,2023-06-30,73,LEXI,0.062102
21660,2023-07-31,73,LEXI,0.025113
21660,2023-08-31,73,LEXI,-0.018667
21660,2023-09-29,73,LEXI,-0.040151
21660,2023-10-31,73,LEXI,-0.026915
21660,2023-11-30,73,LEXI,0.080987
21660,2023-12-29,73,LEXI,0.054185
21660,2024-01-31,73,LEXI,0.006441
21660,2024-02-29,73,LEXI,0.041521
21660,2024-03-28,73,LEXI,0.030512
21660,2024-04-30,73,LEXI,-0.034909
21660,2024-05-31,73,LEXI,0.042858
21660,2024-06-28,73,LEXI,0.015346
21660,2024-07-31,73,LEXI,0.013719
21660,2024-08-30,73,LEXI,0.014639
21660,2024-09-30,73,LEXI,0.021697
21660,2024-10-31,73,LEXI,-0.009949
21660,2024-11-29,73,LEXI,0.040675
21660,2024-12-31,73,LEXI,-0.025159
21666,2023-01-31,73,QDPL,0.054715
21666,2023-02-28,73,QDPL,-0.014310
21666,2023-03-31,73,QDPL,0.025736
21666,2023-04-28,73,QDPL,0.015556
21666,2023-05-31,73,QDPL,0.004210
21666,2023-06-30,73,QDPL,0.060255
21666,2023-07-31,73,QDPL,0.030970
21666,2023-08-31,73,QDPL,-0.016748
21666,2023-09-29,73,QDPL,-0.041939
21666,2023-10-31,73,QDPL,-0.019060
21666,2023-11-30,73,QDPL,0.084087
21666,2023-12-29,73,QDPL,0.037713
21666,2024-01-31,73,QDPL,0.019365
21666,2024-02-29,73,QDPL,0.047640
21666,2024-03-28,73,QDPL,0.028741
21666,2024-04-30,73,QDPL,-0.032961
21666,2024-05-31,73,QDPL,0.043328
21666,2024-06-28,73,QDPL,0.030460
21666,2024-07-31,73,QDPL,0.011175
21666,2024-08-30,73,QDPL,0.019407
21666,2024-09-30,73,QDPL,0.017382
21666,2024-10-31,73,QDPL,-0.001054
21666,2024-11-29,73,QDPL,0.047468
21666,2024-12-31,73,QDPL,-0.020179
21667,2023-01-31,73,TRPL,0.058219
21667,2023-02-28,73,TRPL,-0.018022
21667,2023-03-31,73,TRPL,0.026820
21667,2023-04-28,73,TRPL,0.015960
21667,2023-05-31,73,TRPL,0.004575
21667,2023-06-30,73,TRPL,0.059930
21667,2023-07-31,73,TRPL,0.029179
21667,2023-08-31,73,TRPL,-0.014607
21667,2023-09-29,73,TRPL,-0.044574
21667,2023-10-31,73,TRPL,-0.020455
21667,2023-11-30,73,TRPL,0.088272
21667,2023-12-29,73,TRPL,0.042762
21667,2024-01-31,73,TRPL,0.024852
21667,2024-02-29,73,TRPL,
21668,2023-01-31,73,PSFJ,0.043456
21668,2023-02-28,73,PSFJ,-0.016850
21668,2023-03-31,73,PSFJ,0.024232
21668,2023-04-28,73,PSFJ,0.012984
21668,2023-05-31,73,PSFJ,0.001660
21668,2023-06-30,73,PSFJ,0.064220
21668,2023-07-31,73,PSFJ,0.020580
21668,2023-08-31,73,PSFJ,-0.006792
21668,2023-09-29,73,PSFJ,-0.032523
21668,2023-10-31,73,PSFJ,-0.011018
21668,2023-11-30,73,PSFJ,0.058939
21668,2023-12-29,73,PSFJ,0.031915
21668,2024-01-31,73,PSFJ,0.010748
21668,2024-02-29,73,PSFJ,0.033872
21668,2024-03-28,73,PSFJ,0.017570
21668,2024-04-30,73,PSFJ,-0.013590
21668,2024-05-31,73,PSFJ,0.031198
21668,2024-06-28,73,PSFJ,0.011770
21668,2024-07-31,73,PSFJ,0.010407
21668,2024-08-30,73,PSFJ,0.017195
21668,2024-09-30,73,PSFJ,0.016040
21668,2024-10-31,73,PSFJ,-0.005866
21668,2024-11-29,73,PSFJ,0.033530
21668,2024-12-31,73,PSFJ,-0.011371
21669,2023-01-31,73,PSMJ,0.039786
21669,2023-02-28,73,PSMJ,-0.012993
21669,2023-03-31,73,PSMJ,0.024222
21669,2023-04-28,73,PSMJ,0.013475
21669,2023-05-31,73,PSMJ,0.004286
21669,2023-06-30,73,PSMJ,0.059533
21669,2023-07-31,73,PSMJ,0.019131
21669,2023-08-31,73,PSMJ,-0.005945
21669,2023-09-29,73,PSMJ,-0.028351
21669,2023-10-31,73,PSMJ,-0.009950
21669,2023-11-30,73,PSMJ,0.054170
21669,2023-12-29,73,PSMJ,0.028725
21669,2024-01-31,73,PSMJ,0.008987
21669,2024-02-29,73,PSMJ,0.029579
21669,2024-03-28,73,PSMJ,0.012825
21669,2024-04-30,73,PSMJ,-0.007073
21669,2024-05-31,73,PSMJ,0.023751
21669,2024-06-28,73,PSMJ,0.007165
21669,2024-07-31,73,PSMJ,0.009963
21669,2024-08-30,73,PSMJ,0.014843
21669,2024-09-30,73,PSMJ,0.014898
21669,2024-10-31,73,PSMJ,-0.004543
21669,2024-11-29,73,PSMJ,0.030468
21669,2024-12-31,73,PSMJ,-0.007686
21670,2023-01-31,73,PSCJ,0.038587
21670,2023-02-28,73,PSCJ,-0.013669
21670,2023-03-31,73,PSCJ,0.025363
21670,2023-04-28,73,PSCJ,0.016442
21670,2023-05-31,73,PSCJ,0.006207
21670,2023-06-30,73,PSCJ,0.045077
21670,2023-07-31,73,PSCJ,0.019296
21670,2023-08-31,73,PSCJ,-0.008686
21670,2023-09-29,73,PSCJ,-0.030106
21670,2023-10-31,73,PSCJ,-0.012972
21670,2023-11-30,73,PSCJ,0.056822
21670,2023-12-29,73,PSCJ,0.032617
21670,2024-01-31,73,PSCJ,0.009892
21670,2024-02-29,73,PSCJ,0.030239
21670,2024-03-28,73,PSCJ,0.014055
21670,2024-04-30,73,PSCJ,-0.008561
21670,2024-05-31,73,PSCJ,0.025493
21670,2024-06-28,73,PSCJ,0.007217
21670,2024-07-31,73,PSCJ,0.010247
21670,2024-08-30,73,PSCJ,0.016259
21670,2024-09-30,73,PSCJ,0.017646
21670,2024-10-31,73,PSCJ,-0.007434
21670,2024-11-29,73,PSCJ,0.034549
21670,2024-12-31,73,PSCJ,-0.010390
21674,2023-01-31,73,KOCG,0.074998
21674,2023-02-28,73,KOCG,-0.030106
21674,2023-03-31,73,KOCG,0.026364
21674,2023-04-28,73,KOCG,0.006276
21674,2023-05-31,73,KOCG,-0.004073
21674,2023-06-30,73,KOCG,0.051840
21674,2023-07-31,73,KOCG,0.037008
21674,2023-08-31,73,KOCG,-0.024102
21674,2023-09-29,73,KOCG,-0.046753
21674,2023-10-31,73,KOCG,-0.028642
21674,2023-11-30,73,KOCG,0.087877
21674,2023-12-29,73,KOCG,0.049181
21674,2024-01-31,73,KOCG,0.000721
21674,2024-02-29,73,KOCG,0.053082
21674,2024-03-28,73,KOCG,0.032418
21674,2024-04-30,73,KOCG,-0.034215
21674,2024-05-31,73,KOCG,0.042960
21674,2024-06-28,73,KOCG,0.018253
21674,2024-07-31,73,KOCG,0.015452
21674,2024-08-30,73,KOCG,0.029074
21674,2024-09-30,73,KOCG,0.012735
21674,2024-10-31,73,KOCG,-0.002507
21674,2024-11-29,73,KOCG,0.043368
21674,2024-12-31,73,KOCG,-0.014486
21677,2023-01-31,73,JOJO,0.059033
21677,2023-02-28,73,JOJO,-0.018937
21677,2023-03-31,73,JOJO,-0.017849
21677,2023-04-28,73,JOJO,0.012798
21677,2023-05-31,73,JOJO,-0.013775
21677,2023-06-30,73,JOJO,0.017909
21677,2023-07-31,73,JOJO,-0.006235
21677,2023-08-31,73,JOJO,0.005419
21677,2023-09-29,73,JOJO,-0.059095
21677,2023-10-31,73,JOJO,-0.012082
21677,2023-11-30,73,JOJO,0.067138
21677,2023-12-29,73,JOJO,0.046436
21677,2024-01-31,73,JOJO,-0.026070
21677,2024-02-29,73,JOJO,0.002454
21677,2024-03-28,73,JOJO,-0.004544
21677,2024-04-30,73,JOJO,-0.058335
21677,2024-05-31,73,JOJO,0.024745
21677,2024-06-28,73,JOJO,0.017536
21677,2024-07-31,73,JOJO,0.032759
21677,2024-08-30,73,JOJO,0.035631
21677,2024-09-30,73,JOJO,-0.006679
21677,2024-10-31,73,JOJO,-0.026849
21677,2024-11-29,73,JOJO,0.045067
21677,2024-12-31,73,JOJO,-0.003733
21678,2023-01-31,73,ZHDG,0.042956
21678,2023-02-28,73,ZHDG,-0.024228
21678,2023-03-31,73,ZHDG,0.024829
21678,2023-04-28,73,ZHDG,0.005039
21678,2023-05-31,73,ZHDG,-0.000796
21678,2023-06-30,73,ZHDG,0.051568
21678,2023-07-31,73,ZHDG,0.027244
21678,2023-08-31,73,ZHDG,-0.006142
21678,2023-09-29,73,ZHDG,-0.045506
21678,2023-10-31,73,ZHDG,-0.023543
21678,2023-11-30,73,ZHDG,0.062730
21678,2023-12-29,73,ZHDG,0.015766
21678,2024-01-31,73,ZHDG,0.008503
21678,2024-02-29,73,ZHDG,0.029792
21678,2024-03-28,73,ZHDG,0.029487
21678,2024-04-30,73,ZHDG,-0.038717
21678,2024-05-31,73,ZHDG,0.038980
21678,2024-06-28,73,ZHDG,0.037337
21678,2024-07-31,73,ZHDG,0.010235
21678,2024-08-30,73,ZHDG,0.017731
21678,2024-09-30,73,ZHDG,0.020274
21678,2024-10-31,73,ZHDG,-0.007674
21678,2024-11-29,73,ZHDG,0.051632
21678,2024-12-31,73,ZHDG,-0.026388
21679,2023-01-31,73,ENRG,0.157478
21679,2023-02-28,73,ENRG,-0.051872
21679,2023-03-31,73,ENRG,-0.020578
21679,2023-04-28,73,ENRG,-0.083012
21679,2023-05-31,73,ENRG,0.012283
21679,2023-06-30,73,ENRG,0.067550
21679,2023-07-31,73,ENRG,0.045503
21679,2023-08-31,73,ENRG,-0.143301
21679,2023-09-29,73,ENRG,-0.105439
21679,2023-10-31,73,ENRG,-0.153587
21679,2023-11-30,73,ENRG,0.105278
21679,2023-12-29,73,ENRG,0.147871
21679,2024-01-31,73,ENRG,-0.125073
21679,2024-02-29,73,ENRG,
21681,2023-01-31,73,TPHE,0.040063
21681,2023-02-28,73,TPHE,-0.033542
21681,2023-03-31,73,TPHE,0.002538
21681,2023-04-28,73,TPHE,-0.003037
21681,2023-05-31,73,TPHE,-0.045449
21681,2023-06-30,73,TPHE,0.022150
21681,2023-07-31,73,TPHE,0.035311
21681,2023-08-31,73,TPHE,-0.021273
21681,2023-09-29,73,TPHE,-0.038249
21681,2023-10-31,73,TPHE,-0.023746
21681,2023-11-30,73,TPHE,0.023302
21681,2023-12-29,73,TPHE,0.035062
21681,2024-01-31,73,TPHE,-0.012794
21681,2024-02-29,73,TPHE,0.046802
21681,2024-03-28,73,TPHE,0.059999
21681,2024-04-30,73,TPHE,-0.034921
21681,2024-05-31,73,TPHE,0.026542
21681,2024-06-28,73,TPHE,-0.016072
21681,2024-07-31,73,TPHE,0.050279
21681,2024-08-30,73,TPHE,0.014962
21681,2024-09-30,73,TPHE,0.014429
21681,2024-10-31,73,TPHE,-0.009453
21681,2024-11-29,73,TPHE,0.061297
21681,2024-12-31,73,TPHE,-0.077558
21682,2023-01-31,73,TPLE,0.012887
21682,2023-02-28,73,TPLE,-0.035612
21682,2023-03-31,73,TPLE,0.002795
21682,2023-04-28,73,TPLE,-0.002227
21682,2023-05-31,73,TPLE,-0.030652
21682,2023-06-30,73,TPLE,0.028917
21682,2023-07-31,73,TPLE,0.028589
21682,2023-08-31,73,TPLE,-0.020009
21682,2023-09-29,73,TPLE,-0.046272
21682,2023-10-31,73,TPLE,-0.037692
21682,2023-11-30,73,TPLE,0.028105
21682,2023-12-29,73,TPLE,0.051650
21682,2024-01-31,73,TPLE,-0.002852
21682,2024-02-29,73,TPLE,0.060271
21682,2024-03-28,73,TPLE,0.045127
21682,2024-04-30,73,TPLE,-0.053960
21682,2024-05-31,73,TPLE,0.028162
21682,2024-06-28,73,TPLE,-0.007887
21682,2024-07-31,73,TPLE,0.043150
21682,2024-08-30,73,TPLE,0.020920
21682,2024-09-30,73,TPLE,0.020387
21682,2024-10-31,73,TPLE,-0.016272
21682,2024-11-29,73,TPLE,0.072221
21682,2024-12-31,73,TPLE,-0.073921
21702,2023-01-31,73,BKCH,0.640528
21702,2023-02-28,73,BKCH,-0.057738
21702,2023-03-31,73,BKCH,0.117423
21702,2023-04-28,73,BKCH,0.052684
21702,2023-05-31,73,BKCH,0.093510
21702,2023-06-30,73,BKCH,0.211701
21702,2023-07-31,73,BKCH,0.245785
21702,2023-08-31,73,BKCH,-0.281364
21702,2023-09-29,73,BKCH,-0.156103
21702,2023-10-31,73,BKCH,0.012876
21702,2023-11-30,73,BKCH,0.310593
21702,2023-12-29,73,BKCH,0.523677
21702,2024-01-31,73,BKCH,-0.263408
21702,2024-02-29,73,BKCH,0.380211
21702,2024-03-28,73,BKCH,0.084450
21702,2024-04-30,73,BKCH,-0.218713
21702,2024-05-31,73,BKCH,0.119508
21702,2024-06-28,73,BKCH,0.146325
21702,2024-07-31,73,BKCH,0.007259
21702,2024-08-30,73,BKCH,-0.153681
21702,2024-09-30,73,BKCH,0.081703
21702,2024-10-31,73,BKCH,0.085106
21702,2024-11-29,73,BKCH,0.392157
21702,2024-12-31,73,BKCH,-0.225560
21727,2023-01-31,73,HYDR,0.239890
21727,2023-02-28,73,HYDR,-0.101557
21727,2023-03-31,73,HYDR,-0.097360
21727,2023-04-28,73,HYDR,-0.113346
21727,2023-05-31,73,HYDR,-0.102062
21727,2023-06-30,73,HYDR,0.056257
21727,2023-07-31,73,HYDR,0.135870
21727,2023-08-31,73,HYDR,-0.174163
21727,2023-09-29,73,HYDR,-0.143685
21727,2023-10-31,73,HYDR,-0.179973
21727,2023-11-30,73,HYDR,0.077558
21727,2023-12-29,73,HYDR,0.058193
21727,2024-01-31,73,HYDR,-0.125904
21727,2024-02-29,73,HYDR,-0.094371
21727,2024-03-28,73,HYDR,0.031079
21727,2024-04-30,73,HYDR,-0.074468
21727,2024-05-31,73,HYDR,0.279694
21727,2024-06-28,73,HYDR,-0.217365
21727,2024-07-31,73,HYDR,0.024484
21727,2024-08-30,73,HYDR,-0.100448
21727,2024-09-30,73,HYDR,0.061021
21727,2024-10-31,73,HYDR,-0.153365
21727,2024-11-29,73,HYDR,0.182994
21727,2024-12-31,73,HYDR,-0.096814
21728,2023-01-31,73,IBTL,0.035225
21728,2023-02-28,73,IBTL,-0.033091
21728,2023-03-31,73,IBTL,0.036313
21728,2023-04-28,73,IBTL,0.009435
21728,2023-05-31,73,IBTL,-0.014649
21728,2023-06-30,73,IBTL,-0.012633
21728,2023-07-31,73,IBTL,-0.006781
21728,2023-08-31,73,IBTL,-0.005415
21728,2023-09-29,73,IBTL,-0.030261
21728,2023-10-31,73,IBTL,-0.017810
21728,2023-11-30,73,IBTL,0.042817
21728,2023-12-29,73,IBTL,0.036370
21728,2024-01-31,73,IBTL,0.002191
21728,2024-02-29,73,IBTL,-0.021085
21728,2024-03-28,73,IBTL,0.006921
21728,2024-04-30,73,IBTL,-0.028276
21728,2024-05-31,73,IBTL,0.017408
21728,2024-06-28,73,IBTL,0.012078
21728,2024-07-31,73,IBTL,0.026450
21728,2024-08-30,73,IBTL,0.012770
21728,2024-09-30,73,IBTL,0.013037
21728,2024-10-31,73,IBTL,-0.030000
21728,2024-11-29,73,IBTL,0.008655
21728,2024-12-31,73,IBTL,-0.014593
21738,2023-01-31,73,KROP,0.181742
21738,2023-02-28,73,KROP,-0.080985
21738,2023-03-31,73,KROP,-0.066336
21738,2023-04-28,73,KROP,-0.030276
21738,2023-05-31,73,KROP,-0.146698
21738,2023-06-30,73,KROP,0.038468
21738,2023-07-31,73,KROP,0.030266
21738,2023-08-31,73,KROP,-0.093615
21738,2023-09-29,73,KROP,-0.056180
21738,2023-10-31,73,KROP,-0.088828
21738,2023-11-30,73,KROP,0.022633
21738,2023-12-29,73,KROP,0.063875
21738,2024-01-31,73,KROP,-0.043762
21738,2024-02-29,73,KROP,0.029951
21738,2024-03-28,73,KROP,0.054256
21738,2024-04-30,73,KROP,-0.034264
21738,2024-05-31,73,KROP,-0.011087
21738,2024-06-28,73,KROP,-0.051477
21738,2024-07-31,73,KROP,0.017964
21738,2024-08-30,73,KROP,-0.001441
21738,2024-09-30,73,KROP,0.056424
21738,2024-10-31,73,KROP,-0.039191
21738,2024-11-29,73,KROP,0.020477
21738,2024-12-31,73,KROP,-0.078488
21796,2023-01-31,73,BECO,0.076382
21796,2023-02-28,73,BECO,-0.018169
21796,2023-03-31,73,BECO,0.026171
21796,2023-04-28,73,BECO,-0.009072
21796,2023-05-31,73,BECO,-0.038439
21796,2023-06-30,73,BECO,0.038229
21796,2023-07-31,73,BECO,0.030426
21796,2023-08-31,73,BECO,-0.047180
21796,2023-09-29,73,BECO,-0.082812
21796,2023-10-31,73,BECO,-0.048128
21796,2023-11-30,73,BECO,0.091232
21796,2023-12-29,73,BECO,0.054618
21796,2024-01-31,73,BECO,-0.043327
21796,2024-02-29,73,BECO,0.019249
21796,2024-03-28,73,BECO,0.035605
21796,2024-04-30,73,BECO,-0.026752
21796,2024-05-31,73,BECO,0.055531
21796,2024-06-28,73,BECO,-0.046707
21796,2024-07-31,73,BECO,0.044878
21796,2024-08-30,73,BECO,
21797,2023-01-31,73,BKUI,0.006143
21797,2023-02-28,73,BKUI,0.001802
21797,2023-03-31,73,BKUI,0.002178
21797,2023-04-28,73,BKUI,0.005756
21797,2023-05-31,73,BKUI,0.003748
21797,2023-06-30,73,BKUI,0.003674
21797,2023-07-31,73,BKUI,0.005651
21797,2023-08-31,73,BKUI,0.004511
21797,2023-09-29,73,BKUI,0.002708
21797,2023-10-31,73,BKUI,0.003883
21797,2023-11-30,73,BKUI,0.008056
21797,2023-12-29,73,BKUI,0.007733
21797,2024-01-31,73,BKUI,0.004650
21797,2024-02-29,73,BKUI,0.002525
21797,2024-03-28,73,BKUI,0.004360
21797,2024-04-30,73,BKUI,0.002456
21797,2024-05-31,73,BKUI,0.005214
21797,2024-06-28,73,BKUI,0.004276
21797,2024-07-31,73,BKUI,0.007195
21797,2024-08-30,73,BKUI,0.006310
21797,2024-09-30,73,BKUI,0.006156
21797,2024-10-31,73,BKUI,0.002276
21797,2024-11-29,73,BKUI,0.003675
21797,2024-12-31,73,BKUI,0.004342
